airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Alaska Airlines,2,Shelley Bogaert,30th August 2012,One way from San Diego to Seattle in first class. I paid approximately $450 for the seat. The extent of the food service on the 2.5 hour flight was a fruit and cheese plate. Pitiful to describe and worse to eat. There was also absolutely no in-flight entertainment no headsets and no video.,,,First Class,,,3,4,1,1,,1,no
Alaska Airlines,2,J Levy,29th August 2012,We were very disappointed during our 4 weeks trip around Alaska and way to Hawaii with Alaska Airlines. We used it for many flights. SEA-JUN JUN-CVA CVA-ANC Fairbanks-Barrow Anchorage-HNL and HNL-SEA and always the same opinion. Old dated planes service near zero (no free meals) just peanuts and drinks. You have to pay for your luggage when you don't travel only around Alaska: for us a total of 80 USD. More over no entertainment you have to pay 10$ to watch old movies. To conclude crew not very friendly.,,,Economy Class,,,1,2,1,1,,2,no
Alaska Airlines,1,Baining Guo,7th August 2012,I already checked into my flight and got my boarding pass at the airport. However with Alaska you have to wait in line to pay for your luggage separately (is this something new?). By the time it was my turn to pay for my luggage they said my luggage was too late for the flight. The luggage needs to be paid and checked in 40 min before the flight. As a result they took my boarding pass away and switch me to a flight 8 hrs later. Because of the huge delay my business activities all have to be sacrificed.,,,First Class,,,1,1,1,1,,1,no
Alaska Airlines,1,Joseph Stewart,7th August 2012,I showed up 2 hours early but a TSA-Alaska problem made me miss my flight. Their small print symbol calling for additional security screening was missed by TSA so when I went to board they had to send me back to TSA and I missed my flight. The worst part is that they wouldn't put me on the next flight to my destination (on another airline) and made me wait 5+ hours for another Alaska flight. I would have been better off driving. I'll avoid flying with Alaska air in the future if I can.,,,Economy Class,,,1,1,1,1,,1,no
Alaska Airlines,1,Anne Taplin,16th July 2012,My husband and I were refused to fly because he had an airline approved oxygenator to take on as hand luggage and it would not be used in flight. We had purchased First class tickets to from Seattle to Hawaii they put us on another Airline those seats were economy and the cost of those tickets were $360.00 pp and we had paid over $700 pp - they gave us a refund of $105 pp.,,,First Class,,,1,1,1,1,,1,no
Alaska Airlines,2,Brian Parker,9th July 2012,LAX-PDX-BLI and BLI-SEA-SFO. All flights were completely full. Comfort on all aircraft's was surprisingly good. What lets them down is the staff. Robotic flight attendants going through the motions. Check-in staff in Bellingham were agonizingly slow. There were only two customers in front of me. 20 mins later there were still two customers in front of me. When I finally reached the counter my bag was 50.7 pounds. I am told to re-pack it. I took one shoe out of my suitcase and put it in my carry-on and she accepted my suitcase. On both Horizon Air flights (PDX-BLI-SEA) flight attendants sat in their jumpseats and read magazines the entire flight. My Alaska Seattle-San Francisco flight ended up arriving over an hour late. I had to run through SFO to catch my Air New Zealand flight. What a pleasure to be greeted at the door of Air NZ by smiling polite cabin crew.,,,Economy Class,,,4,1,2,1,,2,no
Alaska Airlines,4,L Melbourne,8th July 2012,Found planes to be aged and shabby. Tray tables dirty would not want to eat off them. Staff seemed friendly but their uniforms were unimpressive. Had a delay out of Seattle and everyone was made to get off plane travel by train to another terminal to board another plane because of a broken seat. This was obviously known about before we boarded so they should not have put that plane back into service before it was fixed. Would not recommend this airline.,,,Economy Class,,,4,4,2,,,2,no
Alaska Airlines,2,K Lutz,5th July 2012,Previously I have had mostly positive experiences with Alaska Airlines. However over an hour after boarding the plane we are still sitting at the gate waiting for maintenance and my 16 month old is getting fussy. I ask the FA if she can get us some juice to calm him down and am told no even though she is serving coffee to other passengers. 30 minutes later we are still sitting there and he is seeing everyone else getting drinks but him and starts to cry at which point the FA comes back and tells me to make him be quiet. I fly with my son almost twice a month and have never had a problem. On any other airline they would have tried to help the situation by talking to him or bringing a snack or a pair of wings. But not this one.,,,Economy Class,,,4,1,1,3,,3,no
Alaska Airlines,1,Dan Franklin,5th July 2012,Being based in Portland I am stuck traveling Alaska 75% of the time for business travel and was never impressed with the quality of the planes or service. Recently I used rewards miles for a trip to Honolulu. The plane was a standard 737 with absolutely no amenities. The overhead air barely blew. Service was terrible. Based on the most recent experience with their customer service I will try even harder to not fly Alaska and I am cancelling their rewards credit card. The other 25% I travel United and have never had a problem with their planes or service.,,,Economy Class,,,1,3,3,1,,1,no
Alaska Airlines,5,Jade West,2nd July 2012,I flew in from round trips OAK to HNL both flights were awful. The money I paid for these two flight's were great and that's the main reason I'm not too hateful towards them. The food was not bad. The staff service was good. The main reason my experience with Alaska Airlines was awful is because the actual aircraft's I flew in were horrible! The seats were incredibly small I was feeling very cramped during the whole flight's it was impossible to sleep on those plane's because the recliner's barely reclined. The leg room was ridiculous it's really hard to get up and go to the lavatory. The lavatory is also a bit small. There was not any complimentary in-flight entertainment expect the crew members offered screens to watch movies shows etc with a 10$ fee. Overall Alaska Airlines is mediocre. If you want a good price to go to Hawaii but understand that you will suffer cramped seats for 5 and half hours fly Alaska Airlines.,,,Economy Class,,,1,4,4,3,,5,no
Alaska Airlines,1,D Livak,1st July 2012,Flew SFO to SEA. My 9.20am flight was over sold. I was bumped to another flight leaving from OAK 5 hours later. My return flight left 5 hours late after changing planes twice because of mechanical problems. Worst flight experience I have had on many years and I fly 50000 plus miles a year. I haven't flown Alaska in 20 years and I never will again.,,,Economy Class,,,3,2,1,1,,1,no
